ds,timestamp,avgHighPrice,avgLowPrice,highPriceVolume,lowPriceVolume,daily_volume,roi,margin,potential_profit,margin_x_volume,fetched_at,source,item_id,_raw_json
2026-03-08 00:00:00+00:00,1772928000,5,5,60407311,8583930,68991241,0.0,0.0,0.0,0.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1772928000, ""avgHighPrice"": 5, ""avgLowPrice"": 5, ""highPriceVolume"": 60407311, ""lowPriceVolume"": 8583930}"
2026-03-09 00:00:00+00:00,1773014400,5,5,12188485,1396549,13585034,0.0,0.0,0.0,0.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1773014400, ""avgHighPrice"": 5, ""avgLowPrice"": 5, ""highPriceVolume"": 12188485, ""lowPriceVolume"": 1396549}"
2026-03-10 00:00:00+00:00,1773100800,5,5,21240139,13517526,34757665,0.0,0.0,0.0,0.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1773100800, ""avgHighPrice"": 5, ""avgLowPrice"": 5, ""highPriceVolume"": 21240139, ""lowPriceVolume"": 13517526}"
2026-03-11 00:00:00+00:00,1773187200,5,5,22164642,6979029,29143671,0.0,0.0,0.0,0.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1773187200, ""avgHighPrice"": 5, ""avgLowPrice"": 5, ""highPriceVolume"": 22164642, ""lowPriceVolume"": 6979029}"
2026-03-12 00:00:00+00:00,1773273600,5,4,68068971,6627272,74696243,25.0,1.0,74696243.0,74696243.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1773273600, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 68068971, ""lowPriceVolume"": 6627272}"
2026-03-13 00:00:00+00:00,1773360000,5,4,14431291,3024598,17455889,25.0,1.0,17455889.0,17455889.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1773360000, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 14431291, ""lowPriceVolume"": 3024598}"
2026-03-14 00:00:00+00:00,1773446400,5,4,7223274,513462,7736736,25.0,1.0,7736736.0,7736736.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1773446400, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 7223274, ""lowPriceVolume"": 513462}"
2026-03-15 00:00:00+00:00,1773532800,5,4,31788066,1991061,33779127,25.0,1.0,33779127.0,33779127.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1773532800, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 31788066, ""lowPriceVolume"": 1991061}"
2026-03-16 00:00:00+00:00,1773619200,5,4,28178034,6477631,34655665,25.0,1.0,34655665.0,34655665.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1773619200, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 28178034, ""lowPriceVolume"": 6477631}"
2026-03-17 00:00:00+00:00,1773705600,5,4,15637623,2141158,17778781,25.0,1.0,17778781.0,17778781.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1773705600, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 15637623, ""lowPriceVolume"": 2141158}"
2026-03-18 00:00:00+00:00,1773792000,5,4,44327829,5196253,49524082,25.0,1.0,49524082.0,49524082.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1773792000, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 44327829, ""lowPriceVolume"": 5196253}"
