ds,timestamp,avgHighPrice,avgLowPrice,highPriceVolume,lowPriceVolume,daily_volume,roi,margin,potential_profit,margin_x_volume,fetched_at,source,item_id,_raw_json
2026-08-05 23:41:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:42:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:43:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:44:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:45:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:46:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:47:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:48:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:49:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:50:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
